date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:53:06	1220/1220	---M--	200	added ('OK')	image/svg+xml	etag:%224c4-607431047e73d%22	https://themesbrand.com/velzon/html/material/assets/images/svg/crypto-icons/bcd.svg	D:/mes_projets/Projet_Presentia/template_exauce/deuxieme_template/themesbrand.com/velzon/html/material/assets/images/svg/crypto-icons/bcd.svg	(from https://themesbrand.com/velzon/html/material/icons-crypto.html)
16:53:06	959/959	---M--	200	added ('OK')	image/svg+xml	etag:%223bf-607431047e73d%22	https://themesbrand.com/velzon/html/material/assets/images/svg/crypto-icons/bch.svg	D:/mes_projets/Projet_Presentia/template_exauce/deuxieme_template/themesbrand.com/velzon/html/material/assets/images/svg/crypto-icons/bch.svg	(from https://themesbrand.com/velzon/html/material/icons-crypto.html)
16:53:06	1234/1234	---M--	200	added ('OK')	image/svg+xml	etag:%224d2-607431047e73d%22	https://themesbrand.com/velzon/html/material/assets/images/svg/crypto-icons/bcio.svg	D:/mes_projets/Projet_Presentia/template_exauce/deuxieme_template/themesbrand.com/velzon/html/material/assets/images/svg/crypto-icons/bcio.svg	(from https://themesbrand.com/velzon/html/material/icons-crypto.html)
16:53:07	688/688	---M--	200	added ('OK')	image/svg+xml	etag:%222b0-607431047e73d%22	https://themesbrand.com/velzon/html/material/assets/images/svg/crypto-icons/bcn.svg	D:/mes_projets/Projet_Presentia/template_exauce/deuxieme_template/themesbrand.com/velzon/html/material/assets/images/svg/crypto-icons/bcn.svg	(from https://themesbrand.com/velzon/html/material/icons-crypto.html)
16:53:07	2953/2953	---M--	200	added ('OK')	image/svg+xml	etag:%22b89-607431047e73d%22	https://themesbrand.com/velzon/html/material/assets/images/svg/crypto-icons/bco.svg	D:/mes_projets/Projet_Presentia/template_exauce/deuxieme_template/themesbrand.com/velzon/html/material/assets/images/svg/crypto-icons/bco.svg	(from https://themesbrand.com/velzon/html/material/icons-crypto.html)
16:53:07	672/672	---M--	200	added ('OK')	image/svg+xml	etag:%222a0-607431047e73d%22	https://themesbrand.com/velzon/html/material/assets/images/svg/crypto-icons/bcpt.svg	D:/mes_projets/Projet_Presentia/template_exauce/deuxieme_template/themesbrand.com/velzon/html/material/assets/images/svg/crypto-icons/bcpt.svg	(from https://themesbrand.com/velzon/html/material/icons-crypto.html)
16:53:08	985/985	---M--	200	added ('OK')	image/svg+xml	etag:%223d9-607431047e73d%22	https://themesbrand.com/velzon/html/material/assets/images/svg/crypto-icons/bdl.svg	D:/mes_projets/Projet_Presentia/template_exauce/deuxieme_template/themesbrand.com/velzon/html/material/assets/images/svg/crypto-icons/bdl.svg	(from https://themesbrand.com/velzon/html/material/icons-crypto.html)
16:53:08	529/529	---M--	200	added ('OK')	image/svg+xml	etag:%22211-607431047e73d%22	https://themesbrand.com/velzon/html/material/assets/images/svg/crypto-icons/beam.svg	D:/mes_projets/Projet_Presentia/template_exauce/deuxieme_template/themesbrand.com/velzon/html/material/assets/images/svg/crypto-icons/beam.svg	(from https://themesbrand.com/velzon/html/material/icons-crypto.html)
16:53:08	510/510	---M--	200	added ('OK')	image/svg+xml	etag:%221fe-607431047e73d%22	https://themesbrand.com/velzon/html/material/assets/images/svg/crypto-icons/blcn.svg	D:/mes_projets/Projet_Presentia/template_exauce/deuxieme_template/themesbrand.com/velzon/html/material/assets/images/svg/crypto-icons/blcn.svg	(from https://themesbrand.com/velzon/html/material/icons-crypto.html)
16:53:09	1046/1046	---M--	200	added ('OK')	image/svg+xml	etag:%22416-607431047e73d%22	https://themesbrand.com/velzon/html/material/assets/images/svg/crypto-icons/blk.svg	D:/mes_projets/Projet_Presentia/template_exauce/deuxieme_template/themesbrand.com/velzon/html/material/assets/images/svg/crypto-icons/blk.svg	(from https://themesbrand.com/velzon/html/material/icons-crypto.html)
16:53:09	414/414	---M--	200	added ('OK')	image/svg+xml	etag:%2219e-607431047e73d%22	https://themesbrand.com/velzon/html/material/assets/images/svg/crypto-icons/block.svg	D:/mes_projets/Projet_Presentia/template_exauce/deuxieme_template/themesbrand.com/velzon/html/material/assets/images/svg/crypto-icons/block.svg	(from https://themesbrand.com/velzon/html/material/icons-crypto.html)
16:53:10	2054/2054	---M--	200	added ('OK')	image/svg+xml	etag:%22806-607431047f6dd%22	https://themesbrand.com/velzon/html/material/assets/images/svg/crypto-icons/blz.svg	D:/mes_projets/Projet_Presentia/template_exauce/deuxieme_template/themesbrand.com/velzon/html/material/assets/images/svg/crypto-icons/blz.svg	(from https://themesbrand.com/velzon/html/material/icons-crypto.html)
16:53:10	416/416	---M--	200	added ('OK')	image/svg+xml	etag:%221a0-607431047f6dd%22	https://themesbrand.com/velzon/html/material/assets/images/svg/crypto-icons/bnt.svg	D:/mes_projets/Projet_Presentia/template_exauce/deuxieme_template/themesbrand.com/velzon/html/material/assets/images/svg/crypto-icons/bnt.svg	(from https://themesbrand.com/velzon/html/material/icons-crypto.html)
16:53:10	1366/1366	---M--	200	added ('OK')	image/svg+xml	etag:%22556-607431047f6dd%22	https://themesbrand.com/velzon/html/material/assets/images/svg/crypto-icons/bnty.svg	D:/mes_projets/Projet_Presentia/template_exauce/deuxieme_template/themesbrand.com/velzon/html/material/assets/images/svg/crypto-icons/bnty.svg	(from https://themesbrand.com/velzon/html/material/icons-crypto.html)
16:53:11	2163/2163	---M--	200	added ('OK')	image/svg+xml	etag:%22873-607431047f6dd%22	https://themesbrand.com/velzon/html/material/assets/images/svg/crypto-icons/booty.svg	D:/mes_projets/Projet_Presentia/template_exauce/deuxieme_template/themesbrand.com/velzon/html/material/assets/images/svg/crypto-icons/booty.svg	(from https://themesbrand.com/velzon/html/material/icons-crypto.html)
16:53:11	559/559	---M--	200	added ('OK')	image/svg+xml	etag:%2222f-607431047f6dd%22	https://themesbrand.com/velzon/html/material/assets/images/svg/crypto-icons/bos.svg	D:/mes_projets/Projet_Presentia/template_exauce/deuxieme_template/themesbrand.com/velzon/html/material/assets/images/svg/crypto-icons/bos.svg	(from https://themesbrand.com/velzon/html/material/icons-crypto.html)
16:53:11	3055/3055	---M--	200	added ('OK')	image/svg+xml	etag:%22bef-607431047f6dd%22	https://themesbrand.com/velzon/html/material/assets/images/svg/crypto-icons/bpt.svg	D:/mes_projets/Projet_Presentia/template_exauce/deuxieme_template/themesbrand.com/velzon/html/material/assets/images/svg/crypto-icons/bpt.svg	(from https://themesbrand.com/velzon/html/material/icons-crypto.html)
16:53:13	956/956	---M--	200	added ('OK')	image/svg+xml	etag:%223bc-607431047f6dd%22	https://themesbrand.com/velzon/html/material/assets/images/svg/crypto-icons/bq.svg	D:/mes_projets/Projet_Presentia/template_exauce/deuxieme_template/themesbrand.com/velzon/html/material/assets/images/svg/crypto-icons/bq.svg	(from https://themesbrand.com/velzon/html/material/icons-crypto.html)
16:53:13	800/800	---M--	200	added ('OK')	image/svg+xml	etag:%22320-607431047f6dd%22	https://themesbrand.com/velzon/html/material/assets/images/svg/crypto-icons/brd.svg	D:/mes_projets/Projet_Presentia/template_exauce/deuxieme_template/themesbrand.com/velzon/html/material/assets/images/svg/crypto-icons/brd.svg	(from https://themesbrand.com/velzon/html/material/icons-crypto.html)
16:53:13	278/278	---M--	200	added ('OK')	image/svg+xml	etag:%22116-607431047f6dd%22	https://themesbrand.com/velzon/html/material/assets/images/svg/crypto-icons/bsd.svg	D:/mes_projets/Projet_Presentia/template_exauce/deuxieme_template/themesbrand.com/velzon/html/material/assets/images/svg/crypto-icons/bsd.svg	(from https://themesbrand.com/velzon/html/material/icons-crypto.html)
16:53:14	9306/9306	---M--	200	added ('OK')	image/svg+xml	etag:%22245a-607431047f6dd%22	https://themesbrand.com/velzon/html/material/assets/images/svg/crypto-icons/bsv.svg	D:/mes_projets/Projet_Presentia/template_exauce/deuxieme_template/themesbrand.com/velzon/html/material/assets/images/svg/crypto-icons/bsv.svg	(from https://themesbrand.com/velzon/html/material/icons-crypto.html)
16:53:14	502/502	---M--	200	added ('OK')	image/svg+xml	etag:%221f6-607431047f6dd%22	https://themesbrand.com/velzon/html/material/assets/images/svg/crypto-icons/btcd.svg	D:/mes_projets/Projet_Presentia/template_exauce/deuxieme_template/themesbrand.com/velzon/html/material/assets/images/svg/crypto-icons/btcd.svg	(from https://themesbrand.com/velzon/html/material/icons-crypto.html)
16:53:14	2248/2248	---M--	200	added ('OK')	image/svg+xml	etag:%228c8-607431047f6dd%22	https://themesbrand.com/velzon/html/material/assets/images/svg/crypto-icons/btch.svg	D:/mes_projets/Projet_Presentia/template_exauce/deuxieme_template/themesbrand.com/velzon/html/material/assets/images/svg/crypto-icons/btch.svg	(from https://themesbrand.com/velzon/html/material/icons-crypto.html)
16:53:15	1158/1158	---M--	200	added ('OK')	image/svg+xml	etag:%22486-607431047f6dd%22	https://themesbrand.com/velzon/html/material/assets/images/svg/crypto-icons/btcp.svg	D:/mes_projets/Projet_Presentia/template_exauce/deuxieme_template/themesbrand.com/velzon/html/material/assets/images/svg/crypto-icons/btcp.svg	(from https://themesbrand.com/velzon/html/material/icons-crypto.html)
16:53:15	1758/1758	---M--	200	added ('OK')	image/svg+xml	etag:%226de-607431047f6dd%22	https://themesbrand.com/velzon/html/material/assets/images/svg/crypto-icons/btcz.svg	D:/mes_projets/Projet_Presentia/template_exauce/deuxieme_template/themesbrand.com/velzon/html/material/assets/images/svg/crypto-icons/btcz.svg	(from https://themesbrand.com/velzon/html/material/icons-crypto.html)
16:53:15	1666/1666	---M--	200	added ('OK')	image/svg+xml	etag:%22682-607431047f6dd%22	https://themesbrand.com/velzon/html/material/assets/images/svg/crypto-icons/btdx.svg	D:/mes_projets/Projet_Presentia/template_exauce/deuxieme_template/themesbrand.com/velzon/html/material/assets/images/svg/crypto-icons/btdx.svg	(from https://themesbrand.com/velzon/html/material/icons-crypto.html)
